Author 1, Author 2, P(1->2), P(2->1),P(1->2)*P(2->1),(P(1->2)+P(2->1))/2, (P(1->2)^2+P(2->1)^2)/2
88673 ,90236 ,0.00486348480642,0.00238029809625,1.15765436258e-05,0.00362189145133,1.46596517446e-05
88673 ,90237 ,0.0138795608576,0.00532443088979,7.39007625669e-05,0.00960199587369,0.00011049588695
88673 ,90383 ,0.0138540045114,0.00262343306837,3.63450535645e-05,0.00823871878987,9.94079210327e-05
88673 ,90384 ,0.00218997880976,0.00133876287323,2.93186232367e-06,0.0017643708415,3.29414660897e-06
88674 ,88693 ,0.00868966881697,0.0081490336427,7.08124035335e-05,0.00841935122984,7.09585467293e-05
88674 ,88694 ,0.0134677215391,0.00616778499934,8.30660108838e-05,0.0098177532692,0.000109710547626
88674 ,88700 ,0.00469640040078,0.00657952150393,3.0900067428e-05,0.00563796095235,3.26731399726e-05
88674 ,88701 ,0.00263482031995,0.0029954590175,7.8924962869e-06,0.00281513966873,7.95752642199e-06
88674 ,88705 ,0.00135830268385,0.0022543243583,3.06205482614e-06,0.00180631352107,3.46348224669e-06
88674 ,88706 ,0.00314297241675,0.00232871996837,7.31910262693e-06,0.00273584619256,7.65060615177e-06
88674 ,88707 ,0.0060463850851,0.00560560685186,3.3893657662e-05,0.00582599596848,3.39908003875e-05
88674 ,88708 ,0.0197596431938,0.00697705230004,0.000137864063993,0.0133683477469,0.000219561378971
88674 ,88711 ,0.0174994046154,0.0085571853391,0.000149745648618,0.0130282949773,0.000189727291411
88674 ,88712 ,0.0192393622524,0.00879943378202,0.000169295494149,0.0140193980172,0.000223791547382
88674 ,88721 ,0.0086962589279,0.00928179964377,8.07169330191e-05,0.00898902928584,8.08883619841e-05
88674 ,88722 ,0.0118291092833,0.00524181839119,6.20060425928e-05,0.00853546383726,8.37022432417e-05
88674 ,88725 ,0.00516278605461,0.0114777732417,5.92572876304e-05,0.00832027964817,7.91968192171e-05
88674 ,88726 ,0.0154168926004,0.00986534845118,0.000152093017537,0.0126411205258,0.000167502838757
88674 ,88789 ,0.007502718859,0.00702433929215,5.27016428792e-05,0.00726352907557,5.28160663842e-05
88674 ,88790 ,0.00469960332897,0.00589522070369,2.77051988441e-05,0.00529741201633,2.84199492975e-05
